candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,cfoCandidateCount,selectedCfoScore,profilesTried,profileChangedByEvidence,recommendedProfile,attemptedProfiles
sim_autel_wideband_001_M001,Autel_Wideband_CP,ok,local_CP_peaks_with_periodic_support,-3715.549805,-3715.549805,-7031.250000,3315.700195,0,0.000000,0.000000,0.994028,103642,1152,20,0.000,0.000,0.000,0.000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000,0,0,7,0.994028,1,0,Autel_Wideband_CP,Autel_Wideband_CP
