candidateId,packetIndex,byteCount,crcStatus,hexBytes
sim_unknown_uav_005_M003,1,31,unverified_raw_bits,FFFF7C19F8DFFFC3F1FE073F807F200001FC061F80FF8E001F8F3FFFA0FC03
sim_unknown_uav_005_M003,2,31,unverified_raw_bits,2007E7FFFFFF07FC61FF3FFFFFFFFFFFF03FE39FFFFFFFF9FFC0FFF9FE10FF
sim_unknown_uav_005_M003,3,31,unverified_raw_bits,00380387E0C01C0180707C0C01C0383F0000601E1F8F00200F01C180300300
sim_unknown_uav_005_M003,4,31,unverified_raw_bits,FFFFFFE21FFFFFFFFE3FF8403C001C00007007FFFFFFFFFFFFFDFE3FFFFFFF
sim_unknown_uav_005_M003,5,31,unverified_raw_bits,F02FFCF03801F3807FFC7FF80033FC61FFF8FF000063FBE00CFC0707C07EFF
sim_unknown_uav_005_M003,6,31,unverified_raw_bits,19FE1FFBF3FC7FF7EEFFE1F33871F83F031FFC7F60E03C7FE3FFFFC380007F
sim_unknown_uav_005_M003,7,31,unverified_raw_bits,0437FFFDFFFF83FC7BF80387FFFFFFFFF9FF1E3FE0FFFFFC7FE39FEFFFF3FF
sim_unknown_uav_005_M003,8,31,unverified_raw_bits,00700701C180380700E04C1C0380700E0E01C038070600C01C038300E00601
