candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,profilesTried,profileChangedByEvidence
sim_dji_droneid_022_M001,DJI_DroneID_ZC_CP,ok,DJI_DroneID_ZC600_ZC147_plus_CP,-490283.593750,-490283.593750,-490458.000000,174.413666,0,0.000000,0.000000,0.917801,14509,19760,14,172125.000,14509.000,464.000,21245.000,0.181484,1,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000,0,0,1,0
