candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,profilesTried,profileChangedByEvidence
sim_unknown_uav_005_M003,Unknown_Blind_Repetition,ok,blind_CP_repetition,3014822.750000,3014822.750000,3007500.000000,7322.828125,0,0.000000,0.000000,0.880036,22567,2176,20,0.000,0.000,0.000,0.000,0.000000,0,nan,0.000000,0.000000,0,0.000000,0.000000,0.000,0,0,1,0
