candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,profilesTried,profileChangedByEvidence
sim_autel_wideband_015_M001,Autel_Wideband_CP,ok,local_CP_peaks_with_periodic_support,3365399.000000,3365399.000000,3384374.750000,-18975.818359,0,0.000000,0.000000,0.870540,109470,576,20,0.000,0.000,0.000,0.000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000,0,0,0,0
