candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,cfoCandidateCount,selectedCfoScore,profilesTried,profileChangedByEvidence,recommendedProfile,attemptedProfiles
sim_dji_droneid_013_M001,DJI_DroneID_ZC_CP,ok,DJI_DroneID_ZC600_ZC147_plus_CP,127222.671875,127222.671875,123307.476562,3915.193604,0,0.000000,0.000000,0.914476,14941,19760,9,54837.000,14941.000,-376.000,21677.000,0.176379,1,-105.431847,-16.666666,-2.083333,0,0.000000,0.000000,0.000,0,0,7,0.707809,1,0,DJI_DroneID_ZC_CP,DJI_DroneID_ZC_CP
