candidateId,profile,status,syncMethod,estimatedCFOHz,totalCfoHz,spectralCorrectionHz,fractionalCFOHz,integerCfoIndex,integerCfoOffsetHz,residualCfoHz,syncConfidence,frameStart0,frameLength,numFrames,originalFrameStart,correctedFrameStart,frameOffsetCorrection,droneIdZcPeakPosition,offsetSearchScore,timingAlignmentImproved,estimatedSfoPpm,frameDriftSamples,timingSlope,sfoCorrectionApplied,accessAddressConfidence,bleSyncConfidence,symbolTimingOffset,crcAttemptCount,crcSuccessCount,cfoCandidateCount,selectedCfoScore,profilesTried,profileChangedByEvidence,recommendedProfile,attemptedProfiles
sim_remoteid_ble_028_M001,RemoteID_BLE_GFSK,ok,BLE_1M_AA_multiphase_CRC24_residual_CFO,-1329814.875000,-1329814.875000,-1079814.875000,-249999.984375,0,0.000000,-250000.000000,0.958465,6607,16861,9,0.000,0.000,0.000,0.000,0.000000,0,nan,0.000000,0.000000,0,0.784292,0.958465,1.000,6048,0,1,0.909697,1,0,RemoteID_BLE_GFSK,RemoteID_BLE_GFSK
